kabupaten_kota,provinsi,latitude,longitude,sewa_aktual,sewa_prediksi,residual,coef_rumah_layak_huni,coef_ketahanan_bangunan,coef_luas_lantai_7_2,coef_akses_air_minum,coef_akses_sanitasi,coef_cuci_tangan,coef_status_milik_sendiri,coef_status_kontrak_sewa,coef_listrik_pln,coef_latitude,coef_longitude
Mamuju Utara,Sulawesi Barat,-1.4856642101042288,119.5072072923238,602.0,846.6491860018614,-244.64918600186138,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Mamuju Tengah,Sulawesi Barat,-2.0077678624582096,119.51843699999698,602.0,1008.7519164541591,-406.7519164541591,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Maluku Tenggara Barat,Maluku,-7.584403269203593,131.36764906687992,6035.0,11475.253317229828,-5440.253317229828,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Maluku Tenggara,Maluku,-5.674753702693174,132.8903569832338,6035.0,11220.191327862703,-5185.1913278627035,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Maluku Tengah,Maluku,-3.15935989966076,129.29145096301465,6035.0,9673.377717718588,-3638.3777177185875,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Buru,Maluku,-3.3029380851024497,126.72128545301786,6035.0,9162.019362336912,-3127.0193623369123,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kepulauan Aru,Maluku,-6.195864787642663,134.4504113378623,6035.0,11716.60506568207,-5681.60506568207,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Seram Bagian Barat,Maluku,-3.1334669972558187,128.35347843533975,6035.0,9462.815293530453,-3427.8152935304533,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Seram Bagian Timur,Maluku,-3.415883664078097,130.4383098381614,6035.0,9999.603392432586,-3964.6033924325857,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Maluku Barat Daya,Maluku,-7.823386987554771,127.32388067120571,6035.0,10674.709795961793,-4639.709795961793,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Buru Selatan,Maluku,-3.5696048639061364,126.55282333999756,6035.0,9207.179648922487,-3172.179648922487,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Ambon,Maluku,-3.677179835792088,128.1797045281591,6035.0,9591.557873738293,-3556.557873738293,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Tual,Maluku,-5.553113332631026,132.46653751842126,6035.0,11091.425934072202,-5056.425934072202,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Halmahera Barat,Maluku Utara,1.3641783935751373,127.58966802629412,3164.0,5688.961992546549,-2524.9619925465486,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Halmahera Tengah,Maluku Utara,0.4027410674866196,128.2821960219882,3164.0,6132.618072311117,-2968.6180723111174,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kepulauan Sula,Maluku Utara,-1.9632967008633933,125.8390745560858,3164.0,6328.408713755718,-3164.408713755718,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Halmahera Selatan,Maluku Utara,-0.8235483295334192,127.70511015063754,3164.0,6382.9820012422315,-3218.9820012422315,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Halmahera Utara,Maluku Utara,1.5423150567150865,127.83106228613684,3164.0,5686.633718898345,-2522.6337188983453,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Halmahera Timur,Maluku Utara,1.031173281868358,128.30855563949143,3164.0,5946.117495545557,-2782.117495545557,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pulau Morotai,Maluku Utara,2.316572985700195,128.44836091184416,3164.0,5583.203740719779,-2419.2037407197786,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pulau Taliabu,Maluku Utara,-1.818859949789612,124.74064209955654,3164.0,6046.9252125568055,-2882.9252125568055,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Ternate,Maluku Utara,0.8388326849972515,127.17256885981035,3164.0,5759.518286369199,-2595.518286369199,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Tidore Kepulauan,Maluku Utara,0.4851921048355661,127.67367006071122,3164.0,5975.933310997461,-2811.9333109974614,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Fakfak,Papua Barat,-3.0592979605554755,132.91208544589364,16037.0,16712.647724447164,-675.6477244471644,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kaimana,Papua Barat,-3.61303349806227,134.02252031797124,16037.0,17121.901424917687,-1084.901424917687,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Teluk Wondama,Papua Barat,-2.8228113020918952,134.37448736339238,16037.0,16956.265697757208,-919.2656977572078,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Teluk Bintuni,Papua Barat,-2.0030982905791928,133.308510859766,16037.0,16475.272234334774,-438.2722343347741,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sorong Selatan,Papua Barat,-1.7166784648883764,132.15111985562763,16037.0,16137.62794701607,-100.62794701606981,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sorong,Papua Barat,-1.1165906216046029,131.56448723464018,16037.0,15827.362607160921,209.63739283907853,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Raja Ampat,Papua Barat,-0.9001476361814366,130.57427934381653,16037.0,15547.238499450079,489.76150054992104,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tambrauw,Papua Barat,-0.806709841623473,132.7511333662371,16037.0,15988.958787708169,48.04121229183147,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Maybrat,Papua Barat,-1.322247777460044,132.3756784814474,16037.0,16065.512544396315,-28.512544396315207,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Manokwari Selatan,Papua Barat,-1.5930660926045703,133.97273598008962,16037.0,16493.372764208307,-456.37276420830676,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Sorong,Papua Barat,-0.8704765906438268,131.33783800464067,16037.0,15703.12652234596,333.87347765404047,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Merauke,Papua,-7.840149703675268,139.70434046029644,20232.0,15722.100386421134,4509.899613578866,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Jayawijaya,Papua,-4.088256158070627,138.86933795051496,20232.0,14394.249432026878,5837.750567973122,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Jayapura,Papua,-2.978903134852455,139.97582360159277,20232.0,14294.022272468694,5937.977727531306,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Nabire,Papua,-3.376555491288597,135.58432543038532,20232.0,13466.879886516344,6765.120113483656,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kepulauan Yapen,Papua,-1.7456981623012486,136.17413436330068,20232.0,13095.534406245191,7136.465593754809,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Biak Numfor,Papua,-1.0039940460778705,135.84431533497525,20232.0,12797.441196886073,7434.558803113927,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Paniai,Papua,-3.8051988502703136,136.49284009488457,20232.0,13794.252561105728,6437.747438894272,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Puncak Jaya,Papua,-3.460215580962725,137.84375769327374,20232.0,13980.603132014516,6251.396867985484,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Mimika,Papua,-4.500496139802828,136.69388567346363,20232.0,14050.33226761013,6181.667732389869,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Boven Digoel,Papua,-5.987000924524434,140.36645217355553,20232.0,15298.391401978286,4933.608598021714,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Mappi,Papua,-6.495805617760449,139.3990145586796,20232.0,15244.991479870838,4987.008520129162,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Asmat,Papua,-5.369080519807628,138.56035063859574,20232.0,14719.213098634744,5512.786901365256,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Yahukimo,Papua,-4.48920644486582,139.60325048543234,20232.0,14675.430870659377,5556.5691293406235,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pegunungan Bintang,Papua,-4.51749718585348,140.53269475341327,20232.0,14884.884152469112,5347.115847530888,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tolikara,Papua,-3.483927785594827,138.40858719051505,20232.0,14109.883242450396,6122.116757549604,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sarmi,Papua,-2.471878085602691,139.00316703754345,20232.0,13928.820391953603,6303.179608046397,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Keerom,Papua,-3.332129541727913,140.68325992453882,20232.0,14554.888133623932,5677.111866376068,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Waropen,Papua,-2.746968245977208,136.72818551310243,20232.0,13521.455546603134,6710.544453396866,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Supiori,Papua,-0.7320891587827743,135.56465243738694,20232.0,12653.86411769791,7578.135882302089,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Mamberamo Raya,Papua,-2.489622234073396,137.96906678293686,20232.0,13710.835788584624,6521.1642114153765,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Nduga,Papua,-4.427393078503478,138.24047338840816,20232.0,14362.106217558478,5869.8937824415225,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Lanny Jaya,Papua,-3.9856667853320538,138.27098218450453,20232.0,14233.602911280374,5998.3970887196265,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Mamberamo Tengah,Papua,-3.608634111585949,139.0276651416352,20232.0,14281.770768929204,5950.229231070796,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Yalimo,Papua,-3.813879354213458,139.4585918219737,20232.0,14437.64077891513,5794.359221084869,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Puncak,Papua,-3.6195420391071496,137.4000323600759,20232.0,13933.466167959497,6298.533832040503,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Dogiyai,Papua,-4.016855376919882,135.66759910673224,20232.0,13680.695627097466,6551.304372902534,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Intan Jaya,Papua,-3.536387532808406,136.7448086261519,20232.0,13766.47748000425,6465.5225199957495,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Deiyai,Papua,-4.140289573526386,136.38461568497954,20232.0,13873.353165645556,6358.646834354444,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Jayapura,Papua,-2.659352331621906,140.80889644412335,20232.0,14376.27358401549,5855.726415984511,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pegunungan Arfak,Papua Barat,-1.1953920807666962,133.7338928350233,16037.0,16320.15018482303,-283.1501848230291,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Manokwari,Papua Barat,-0.9083588052018188,133.8512580967311,16037.0,16257.721969992552,-220.72196999255175,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Ciamis,Jawa Barat,-7.29053690285331,108.42864856238518,10781.0,10484.323077818273,296.6769221817267,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kaur,Bengkulu,-4.60719695403005,103.40750472085702,3399.0,6176.369993267766,-2777.3699932677664,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
